sonum,perit,year,day,jday,atos,sex,age,fat,crabFood,teeth,eaprev,eamean,eavar,eaposmean,eaprev50,eamean50,eavar50,eaposmean50,cysprev50,cysmean50,cysvar50,cysposmean50,cysprev100,cysmean100,cysvar100,cysposmean100,food,crabby,enso,ensoLag
8725-18,0,2018,19,9509,320,F,5,NA,0,3,0.933333333,9.533333333,76.91555556,10.21428571,0.933333333,9.533333333,76.91555556,10.21428571,0.428571429,1.785714286,11.59693878,4.166666667,0.515151515,1.757575758,9.941230487,3.411764706,1,0,0.008333333,-0.208333333
8724-18,0,2018,23,9513,396,F,5,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8727-18,0,2018,24,9514,423,F,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8730-18,0,2018,26,9516,754,M,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8732-18,0,2018,28,9518,390,M,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,0.846153846,2.384615385,3.621301775,2.818181818,0.76,2.2,3.68,2.894736842,1,0,0.008333333,-0.208333333
8733-18,0,2018,31,9521,919,F,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.008333333,-0.208333333
8734-18,1,2018,32,9522,823,M,5,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8735-18,0,2018,32,9522,336,F,5,3,0,2,NA,NA,NA,NA,0.933333333,9.533333333,76.91555556,10.21428571,0.666666667,2,3.666666667,3,0.58490566,1.981132075,7.905304379,3.387096774,0,NA,0.008333333,-0.208333333
8736-18,0,2018,33,9523,388,M,2,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,0.740740741,2.481481481,6.323731139,3.35,0.717948718,2.333333333,5.555555556,3.25,0,NA,0.008333333,-0.208333333
8739-18,0,2018,33,9523,940,M,5,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.008333333,-0.208333333
8742-18,1,2018,40,9530,339,M,4,0,0,1,NA,NA,NA,NA,0.4,1.9,10.59,4.75,0.666666667,2,3.666666667,3,0.76,2.2,3.68,2.894736842,1,0,0.008333333,-0.208333333
8744-18,0,2018,41,9531,372,F,5,3,0,2,0.4,1.9,10.59,4.75,0.4,1.9,10.59,4.75,0.787878788,2.484848485,5.461891644,3.153846154,0.755555556,2.355555556,5.029135802,3.117647059,0,NA,0.008333333,-0.208333333
8745-18,0,2018,42,9532,398,F,3,1,0,6,NA,NA,NA,NA,0.4,1.9,10.59,4.75,0.642857143,2.571428571,8.816326531,4,0.787878788,2.484848485,5.461891644,3.153846154,0,NA,0.008333333,-0.208333333
8746-18,0,2018,42,9532,946,M,6,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8748-18,0,2018,44,9534,809,F,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8750-18,0,2018,46,9536,361,M,3,0,0,1,0.4,1.9,10.59,4.75,0.4,1.9,10.59,4.75,0.806451613,2.258064516,3.288241415,2.8,0.755555556,2.355555556,5.029135802,3.117647059,1,0,0.008333333,-0.208333333
8751-18,0,2018,47,9537,409,M,4,3,0,1,NA,NA,NA,NA,0.4,1.9,10.59,4.75,0.642857143,2.571428571,8.816326531,4,0.787878788,2.484848485,5.461891644,3.153846154,0,NA,0.008333333,-0.208333333
8752-18,1,2018,48,9538,807,F,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8753-18,1,2018,48,9538,733,F,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8754-18,0,2018,49,9539,896,F,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8759-18,0,2018,51,9541,811,F,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8760-18,0,2018,51,9541,320,M,5,1,0,2,NA,NA,NA,NA,0.4,0.866666667,1.848888889,2.166666667,NA,NA,NA,NA,0.666666667,2,3.666666667,3,0,NA,0.008333333,-0.208333333
8761-18,0,2018,52,9542,276,F,5,4,0,2,0.435294118,0.964705882,2.022283737,2.216216216,0.435294118,0.964705882,2.022283737,2.216216216,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8763-18,0,2018,53,9543,424,F,5,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.642857143,2.571428571,8.816326531,4,1,0,0.008333333,-0.208333333
8764-18,1,2018,55,9545,320,M,5,0,0,3,NA,NA,NA,NA,0.4,0.866666667,1.848888889,2.166666667,NA,NA,NA,NA,0.666666667,2,3.666666667,3,0,NA,0.008333333,-0.208333333
8765-18,0,2018,58,9548,847,M,6,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8766-18,0,2018,59,9549,310,M,4,3,0,1,NA,NA,NA,NA,0.4,0.866666667,1.848888889,2.166666667,NA,NA,NA,NA,0.666666667,2,3.666666667,3,1,0,0.008333333,-0.208333333
8767-18,0,2018,60,9550,920,F,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8768-18,0,2018,61,9551,286,M,4,1,0,1,0.4,0.866666667,1.848888889,2.166666667,0.452631579,0.984210526,1.973434903,2.174418605,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8773-18,1,2018,65,9555,708,F,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8774-18,1,2018,66,9556,396,M,4,0,0,1,0.561290323,1.570967742,4.53528616,2.798850575,0.561290323,1.570967742,4.53528616,2.798850575,0.780821918,3.643835616,19.76355789,4.666666667,0.780821918,3.643835616,19.76355789,4.666666667,0,NA,0.008333333,-0.208333333
8775-18,0,2018,66,9556,370,M,4,0,0,1,0.4,1.9,10.59,4.75,0.561290323,1.570967742,4.53528616,2.798850575,0.806451613,2.258064516,3.288241415,2.8,0.764705882,3.411764706,17.81868512,4.461538462,1,0,0.008333333,-0.208333333
8776-18,0,2018,67,9557,379,F,6,0,0,4,0.561290323,1.570967742,4.53528616,2.798850575,0.561290323,1.570967742,4.53528616,2.798850575,0.780821918,3.643835616,19.76355789,4.666666667,0.764705882,3.411764706,17.81868512,4.461538462,0,NA,0.008333333,-0.208333333
8777-18,1,2018,68,9558,412,M,5,4,0,2,0.572413793,1.548275862,4.109738407,2.704819277,0.561290323,1.570967742,4.53528616,2.798850575,0.740740741,4.074074074,24.95747599,5.5,0.780821918,3.643835616,19.76355789,4.666666667,0,NA,0.008333333,-0.208333333
8778-18,0,2018,68,9558,306,M,5,4,0,2,NA,NA,NA,NA,0.452631579,0.984210526,1.973434903,2.174418605,NA,NA,NA,NA,0.666666667,2,3.666666667,3,1,0,0.008333333,-0.208333333
8780-18,1,2018,69,9559,349,F,3,0,0,6,0.4,1.9,10.59,4.75,0.561290323,1.570967742,4.53528616,2.798850575,0.806451613,2.258064516,3.288241415,2.8,0.764705882,3.411764706,17.81868512,4.461538462,0,NA,0.008333333,-0.208333333
8781-18,1,2018,71,9561,916,F,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8782-18,1,2018,72,9562,895,M,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8785-18,1,2018,74,9564,916,F,5,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.008333333,-0.208333333
8789-18,0,2018,77,9567,334,M,4,2,0,1,NA,NA,NA,NA,0.444444444,2.222222222,14.01728395,5,NA,NA,NA,NA,1,2.5,1.583333333,2.5,0,NA,0.008333333,-0.208333333
8793-18,0,2018,83,9573,28,M,2,NA,0,NA,0.54,1.035,1.523775,1.916666667,0.544,1.364,11.495504,2.507352941,0.530612245,1.183673469,2.843815077,2.230769231,0.530612245,1.183673469,2.843815077,2.230769231,0,NA,0.008333333,-0.208333333
8791-18,1,2018,84,9574,387,M,4,1,0,2,0.572413793,1.548275862,4.109738407,2.704819277,0.572413793,1.548275862,4.109738407,2.704819277,0.804347826,4.326086957,26.3936673,5.378378378,0.804347826,4.326086957,26.3936673,5.378378378,0,NA,0.008333333,-0.208333333
8797-18,0,2018,85,9575,933,F,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8800-18,0,2018,86,9576,279,M,5,NA,0,3,0.430434783,1.330434783,6.264725898,3.090909091,0.430434783,1.330434783,6.264725898,3.090909091,0.620689655,3.24137931,18.0451843,5.222222222,0.620689655,3.24137931,18.0451843,5.222222222,0,NA,0.008333333,-0.208333333
8801-18,0,2018,87,9577,332,M,5,4,0,1,NA,NA,NA,NA,0.457142857,2.314285714,14.95836735,5.0625,NA,NA,NA,NA,0.685714286,3.114285714,15.30122449,4.541666667,1,0,0.008333333,-0.208333333
8802-18,1,2018,88,9578,808,F,3,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.008333333,-0.208333333
8803-18,0,2018,88,9578,321,F,5,3,0,1,0.457142857,2.314285714,14.95836735,5.0625,0.414285714,1.347619048,6.712494331,3.252873563,0.620689655,3.24137931,18.0451843,5.222222222,0.620689655,3.24137931,18.0451843,5.222222222,0,NA,0.008333333,-0.208333333
8804-18,0,2018,88,9578,918,F,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8806-18,0,2018,89,9579,371,M,5,3,0,2,NA,NA,NA,NA,0.600522193,1.610966057,4.216798806,2.682608696,1,2.5,1.583333333,2.5,0.804347826,4.326086957,26.3936673,5.378378378,1,0,0.008333333,-0.208333333
8807-18,1,2018,91,9581,827,M,4,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8808-18,0,2018,92,9582,931,M,5,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8810-18,0,2018,93,9583,931,M,5,4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8812-18,0,2018,93,9583,932,M,4,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8813-18,0,2018,94,9584,829,F,3,4,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8815-18,0,2018,97,9587,731,M,5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8817-18,1,2018,98,9588,807,F,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
7016-18,0,2018,100,9590,321,F,5,0,NA,2,0.457142857,2.314285714,14.95836735,5.0625,0.457142857,2.314285714,14.95836735,5.0625,0.620689655,3.24137931,18.0451843,5.222222222,0.620689655,3.24137931,18.0451843,5.222222222,NA,NA,0.008333333,-0.208333333
8822-18,0,2018,103,9593,929,M,5,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8823-18,0,2018,103,9593,372,F,4,3,0,1,0.600522193,1.610966057,4.216798806,2.682608696,0.600522193,1.610966057,4.216798806,2.682608696,0.775,4.6,29.54,5.935483871,0.775,4.6,29.54,5.935483871,0,NA,0.008333333,-0.208333333
8824-18,0,2018,103,9593,347,M,5,3,0,2,NA,NA,NA,NA,0.578366446,1.719646799,5.941269632,2.973282443,NA,NA,NA,NA,0.710144928,4.028985507,25.15858013,5.673469388,0,NA,0.008333333,-0.208333333
8828-18,0,2018,103,9593,293,F,4,3,0,1,0.457142857,2.314285714,14.95836735,5.0625,0.403333333,1.373333333,9.440622222,3.404958678,0.620689655,3.24137931,18.0451843,5.222222222,0.620689655,3.24137931,18.0451843,5.222222222,0,NA,0.008333333,-0.208333333
8827-18,0,2018,104,9594,408,M,3,1,0,6,0.600522193,1.610966057,4.216798806,2.682608696,0.600522193,1.610966057,4.216798806,2.682608696,0.775,4.6,29.54,5.935483871,0.775,4.6,29.54,5.935483871,1,0,0.008333333,-0.208333333
8826-18,1,2018,105,9595,823,F,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8830-18,1,2018,106,9596,392,F,5,0,0,2,0.600522193,1.610966057,4.216798806,2.682608696,0.600522193,1.610966057,4.216798806,2.682608696,0.775,4.6,29.54,5.935483871,0.775,4.6,29.54,5.935483871,1,0,0.008333333,-0.208333333
8832-18,1,2018,106,9596,425,F,4,0,0,1,NA,NA,NA,NA,0.600522193,1.610966057,4.216798806,2.682608696,NA,NA,NA,NA,0.775,4.6,29.54,5.935483871,0,NA,0.008333333,-0.208333333
8835-18,0,2018,110,9600,258,M,3,3,0,6,0.387804878,1.024390244,6.370136823,2.641509434,0.394,1.184,7.566144,3.005076142,NA,NA,NA,NA,0.620689655,3.24137931,18.0451843,5.222222222,0,NA,0.008333333,-0.208333333
8838-18,1,2018,112,9602,820,F,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8839-18,0,2018,112,9602,282,F,5,0,0,2,0.370909091,1.116363636,7.273732231,3.009803922,0.370909091,1.116363636,7.273732231,3.009803922,0.620689655,3.24137931,18.0451843,5.222222222,0.620689655,3.24137931,18.0451843,5.222222222,0,NA,0.008333333,-0.208333333
8840-18,1,2018,113,9603,812,M,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8843-18,0,2018,115,9605,894,M,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8844-18,0,2018,115,9605,811,M,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8845-18,0,2018,115,9605,922,M,2,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8846-18,1,2018,115,9605,897,M,4,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8847-18,0,2018,116,9606,914,F,3,4,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8848-18,0,2018,118,9608,921,M,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8849-18,0,2018,119,9609,895,F,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8851-18,1,2018,120,9610,920,F,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8853-18,0,2018,121,9611,914,F,4,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8854-18,0,2018,122,9612,809,M,5,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8855-18,1,2018,122,9612,822,M,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8857-18,0,2018,123,9613,291,F,5,0,0,3,0.28,0.48,1.702933333,1.714285714,0.362790698,0.860465116,4.672002884,2.371794872,0.620689655,3.24137931,18.0451843,5.222222222,0.620689655,3.24137931,18.0451843,5.222222222,0,NA,0.008333333,-0.208333333
8860-18,1,2018,126,9616,811,F,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8862-18,1,2018,127,9617,924,F,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8864-18,1,2018,127,9617,423,F,4,0,0,1,NA,NA,NA,NA,0.688172043,1.806451613,4.50017343,2.625,NA,NA,NA,NA,0.823529412,4.529411765,27.66089965,5.5,0,NA,0.008333333,-0.208333333
8866-18,0,2018,129,9619,274,M,5,3,0,2,0.3696,0.8784,4.78521344,2.376623377,0.362790698,0.860465116,4.672002884,2.371794872,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8867-18,1,2018,130,9620,272,M,3,1,0,6,0.3696,0.8784,4.78521344,2.376623377,0.362790698,0.860465116,4.672002884,2.371794872,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8868-18,0,2018,132,9622,924,M,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8870-18,0,2018,132,9622,894,F,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8871-18,0,2018,132,9622,897,F,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8874-18,0,2018,134,9624,314,M,4,3,0,1,0.15,0.3,0.81,2,0.28,0.48,1.702933333,1.714285714,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8877-18,0,2018,134,9624,393,M,5,4,0,1,0.688172043,1.806451613,4.50017343,2.625,0.688172043,1.806451613,4.50017343,2.625,0.823529412,4.529411765,27.66089965,5.5,0.823529412,4.529411765,27.66089965,5.5,1,0,0.008333333,-0.208333333
8876-18,0,2018,135,9625,731,F,3,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008333333,-0.208333333
8883-18,0,2018,137,9627,309,M,6,0,0,4,0.5375,1.475,4.824375,2.744186047,0.39047619,0.876190476,3.194195011,2.243902439,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8886-18,0,2018,140,9630,346,M,6,4,0,4,NA,NA,NA,NA,0.5375,1.475,4.824375,2.744186047,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8887-18,0,2018,140,9630,914,M,5,4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8888-18,1,2018,143,9633,937,F,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8891-18,1,2018,145,9635,730,M,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8895-18,1,2018,148,9638,435,F,5,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.741935484,3.774193548,23.72320499,5.086956522,0,NA,0.008333333,-0.208333333
8897-18,0,2018,149,9639,422,F,4,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.741935484,3.774193548,23.72320499,5.086956522,0,NA,0.008333333,-0.208333333
8898-18,0,2018,149,9639,422,F,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.741935484,3.774193548,23.72320499,5.086956522,1,0,0.008333333,-0.208333333
8899-18,0,2018,149,9639,422,M,5,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.741935484,3.774193548,23.72320499,5.086956522,1,0,0.008333333,-0.208333333
8901-18,1,2018,150,9640,827,F,4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8904-18,0,2018,151,9641,809,M,3,4,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8905-18,0,2018,152,9642,314,M,6,3,0,4,0.5375,1.475,4.824375,2.744186047,0.39047619,0.876190476,3.194195011,2.243902439,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8906-18,0,2018,152,9642,274,F,6,NA,0,3,0.371084337,0.775903614,3.142551894,2.090909091,0.397979798,0.888888889,3.480583614,2.233502538,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8910-18,0,2018,154,9644,264,M,4,0,0,1,0.36056338,0.811267606,3.57846459,2.25,0.393103448,0.933333333,3.873716475,2.374269006,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8909-18,0,2018,155,9645,893,F,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8914-18,0,2018,156,9646,1096,M,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8916-18,0,2018,158,9648,924,F,5,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8917-18,0,2018,158,9648,322,M,4,1,1,1,0.5375,1.475,4.824375,2.744186047,0.373333333,1,4.213333333,2.678571429,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.008333333,-0.208333333
8919-18,0,2018,158,9648,321,M,5,4,0,2,0.5375,1.475,4.824375,2.744186047,0.373333333,1,4.213333333,2.678571429,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8921-18,0,2018,159,9649,929,M,3,4,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8922-18,1,2018,161,9651,821,M,3,0,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008333333,-0.208333333
8925-18,1,2018,162,9652,931,F,5,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8927-18,1,2018,162,9652,321,M,4,2,0,1,0.5375,1.475,4.824375,2.744186047,0.5375,1.475,4.824375,2.744186047,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8930-18,0,2018,165,9655,299,M,3,4,0,6,0.666666667,1.866666667,5.548888889,2.8,0.458646617,1.090225564,3.405393182,2.37704918,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8932-18,1,2018,166,9656,322,M,4,1,0,1,0.666666667,1.866666667,5.548888889,2.8,0.666666667,1.866666667,5.548888889,2.8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8934-18,0,2018,167,9657,895,F,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8935-18,1,2018,168,9658,917,F,5,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8937-18,0,2018,168,9658,1093,M,5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8939-18,0,2018,171,9661,807,F,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8940-18,0,2018,171,9661,897,F,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8941-18,0,2018,171,9661,920,M,4,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.008333333,-0.208333333
8942-18,0,2018,171,9661,263,M,3,0,0,6,NA,NA,NA,NA,0.666666667,1.866666667,5.548888889,2.8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8943-18,0,2018,172,9662,806,M,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8944-18,0,2018,174,9664,809,M,6,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8945-18,1,2018,176,9666,321,M,3,1,0,6,0.666666667,1.866666667,5.548888889,2.8,0.666666667,1.866666667,5.548888889,2.8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8947-18,0,2018,176,9666,929,M,4,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8948-18,0,2018,176,9666,308,M,3,2,0,6,0.666666667,1.866666667,5.548888889,2.8,0.666666667,1.866666667,5.548888889,2.8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
8949-18,0,2018,177,9667,730,F,6,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.008333333,-0.208333333
8950-18,1,2018,177,9667,422,F,3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.642857143,2.857142857,17.40816327,4.444444444,0,NA,0.008333333,-0.208333333
8951-18,0,2018,177,9667,897,F,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.008333333,-0.208333333
